data,method,noise,sigma,criteria,rank,AUC
PANCAN,NMDS,Normal,3.0,jaccard,2,0.3854350671135898
PANCAN,NMDS,Normal,3.0,jaccard,5,0.3842577554742432
PANCAN,NMDS,Normal,3.0,jaccard,10,0.3827045335978933
PANCAN,NMDS,Normal,4.0,Kendall,2,0.49183164646967475
PANCAN,NMDS,Normal,4.0,RBO,2,0.24974309771346093
PANCAN,NMDS,Normal,4.0,jaccard,2,0.38530944854737686
PANCAN,NMDS,Normal,4.0,jaccard,5,0.3843281067069648
PANCAN,NMDS,Normal,4.0,jaccard,10,0.3829968535254008
PANCAN,NMDS,Normal,5.0,Kendall,2,0.49202441337141195
PANCAN,NMDS,Normal,5.0,RBO,2,0.24697720843164603
PANCAN,NMDS,Normal,5.0,jaccard,2,0.38571023375551444
PANCAN,NMDS,Normal,5.0,jaccard,5,0.38449675591970617
PANCAN,NMDS,Normal,5.0,jaccard,10,0.3827222481097602
PANCAN,NMDS,Normal,6.0,jaccard,2,0.38556423450946165
PANCAN,NMDS,Normal,6.0,jaccard,5,0.38439250039404593
PANCAN,NMDS,Normal,6.0,jaccard,10,0.3828389091954685
PANCAN,NMDS,Normal,7.0,jaccard,2,0.3852826405211334
PANCAN,NMDS,Normal,7.0,jaccard,5,0.38443369789954235
PANCAN,NMDS,Normal,7.0,jaccard,10,0.382745184937032
PANCAN,NMDS,Normal,8.0,jaccard,2,0.3856079459573244
PANCAN,NMDS,Normal,8.0,jaccard,5,0.3844366554160024
PANCAN,NMDS,Normal,8.0,jaccard,10,0.3827080340112929
PANCAN,NMDS,Normal,9.0,jaccard,2,0.38533681632408723
PANCAN,NMDS,Normal,9.0,jaccard,5,0.3839850410166378
PANCAN,NMDS,Normal,9.0,jaccard,10,0.3827544106819634
PANCAN,NMDS,Normal,10.0,jaccard,2,0.3853885302674911
PANCAN,NMDS,Normal,10.0,jaccard,5,0.38427094356973546
PANCAN,NMDS,Normal,10.0,jaccard,10,0.38272997774716244
PANCAN,PCA,Laplace,0.0,jaccard,2,0.9800000000000001
PANCAN,PCA,Laplace,0.0,jaccard,5,0.9800000000000001
PANCAN,PCA,Laplace,0.0,jaccard,10,0.9800000000000001
PANCAN,PCA,Laplace,0.5,jaccard,2,0.9510336215739571
