data,model,iter,test_acc
PANCAN,XGB,70,0.9694323144104804
PANCAN,MLP,59,0.969432294368744
PANCAN,XGB,64,1.0
PANCAN,MLP,98,0.9956331849098206
PANCAN,XGB,99,0.9956331877729258
PANCAN,XGB,72,0.982532751091703
PANCAN,XGB,66,0.9912663755458516
PANCAN,MLP,67,0.9650654792785645
PANCAN,MLP,73,0.9781659245491028
PANCAN,XGB,89,0.9912663755458516
PANCAN,XGB,76,1.0
PANCAN,SVM,28,1.0
PANCAN,XGB,62,1.0
PANCAN,SVM,14,1.0
PANCAN,Tree,63,0.9737991266375546
PANCAN,Tree,77,0.9956331877729258
PANCAN,Tree,88,0.9694323144104804
PANCAN,LogisticLASSO,19,1.0
PANCAN,LogisticLASSO,31,0.9956331877729258
PANCAN,LogisticLASSO,25,1.0
PANCAN,LogisticLASSO,24,1.0
PANCAN,LogisticLASSO,30,1.0
PANCAN,LogisticLASSO,18,1.0
PANCAN,Tree,89,0.982532751091703
PANCAN,Tree,76,0.960698689956332
PANCAN,Tree,62,0.965065502183406
PANCAN,SVM,15,0.9956331877729258
PANCAN,XGB,63,0.9956331877729258
PANCAN,SVM,29,1.0
PANCAN,XGB,77,1.0
PANCAN,XGB,88,0.982532751091703
PANCAN,MLP,72,0.9868995547294616
PANCAN,MLP,66,0.9781659245491028
PANCAN,XGB,67,0.9956331877729258
PANCAN,XGB,73,0.9912663755458516
PANCAN,XGB,98,0.9912663755458516
PANCAN,MLP,99,0.9737991094589232
PANCAN,Tree,6,0.9694323144104804
PANCAN,MLP,15,0.4104803502559662
PANCAN,MLP,29,0.943231463432312
PANCAN,SVM,99,1.0
PANCAN,SVM,72,1.0
PANCAN,SVM,66,1.0
PANCAN,LogisticLASSO,94,1.0
PANCAN,LogisticLASSO,80,1.0
PANCAN,Tree,11,0.9781659388646288
PANCAN,Tree,39,0.9257641921397379
PANCAN,LogisticLASSO,57,1.0
PANCAN,LogisticLASSO,43,1.0
PANCAN,LogisticLASSO,42,1.0
PANCAN,LogisticLASSO,56,0.9956331877729258
PANCAN,Tree,38,0.9868995633187772
PANCAN,Tree,10,0.9694323144104804
PANCAN,LogisticLASSO,81,1.0
PANCAN,LogisticLASSO,95,1.0
PANCAN,SVM,67,1.0
PANCAN,SVM,73,1.0
PANCAN,SVM,98,0.9956331877729258
PANCAN,MLP,28,0.9956331849098206
PANCAN,MLP,14,0.4061135351657867
PANCAN,Tree,7,0.9737991266375546
PANCAN,Tree,5,0.9737991266375546
PANCAN,MLP,16,0.3668122291564941
PANCAN,SVM,65,0.9956331877729258
PANCAN,SVM,71,1.0
PANCAN,SVM,59,1.0
PANCAN,LogisticLASSO,83,0.9912663755458516
PANCAN,Tree,12,0.960698689956332
PANCAN,LogisticLASSO,97,1.0
PANCAN,LogisticLASSO,40,0.9956331877729258
PANCAN,LogisticRidge,9,1.0
PANCAN,LogisticLASSO,54,1.0
PANCAN,LogisticLASSO,68,0.9912663755458516
PANCAN,LogisticLASSO,69,1.0
PANCAN,LogisticRidge,8,0.9956331877729258
PANCAN,LogisticLASSO,55,0.9956331877729258
PANCAN,LogisticLASSO,41,1.0
PANCAN,LogisticLASSO,96,0.9956331877729258
PANCAN,Tree,13,0.9694323144104804
PANCAN,LogisticLASSO,82,1.0
PANCAN,SVM,58,1.0
PANCAN,SVM,70,1.0
PANCAN,SVM,64,1.0
PANCAN,MLP,17,0.4017467200756073
PANCAN,Tree,4,0.9781659388646288
PANCAN,Tree,0,0.9694323144104804
PANCAN,XGB,12,0.9912663755458516
PANCAN,MLP,13,0.3144104778766632
PANCAN,SVM,48,1.0
PANCAN,XGB,16,0.982532751091703
PANCAN,SVM,60,0.9956331877729258
PANCAN,SVM,74,0.9956331877729258
PANCAN,LogisticLASSO,86,1.0
PANCAN,Tree,17,0.9563318777292577
PANCAN,LogisticLASSO,92,0.9956331877729258
PANCAN,LogisticLASSO,79,0.9956331877729258
PANCAN,LogisticLASSO,45,1.0
PANCAN,LogisticLASSO,51,1.0
PANCAN,LogisticLASSO,50,0.9956331877729258
PANCAN,LogisticLASSO,44,1.0
PANCAN,LogisticLASSO,78,1.0
PANCAN,LogisticLASSO,93,1.0
PANCAN,Tree,16,0.9563318777292577
PANCAN,LogisticLASSO,87,1.0
PANCAN,SVM,75,0.9956331877729258
PANCAN,SVM,61,0.9956331877729258
PANCAN,XGB,17,0.9912663755458516
PANCAN,SVM,49,1.0
PANCAN,MLP,12,0.33187773823738104
PANCAN,XGB,13,0.9912663755458516
PANCAN,Tree,1,0.9912663755458516
PANCAN,Tree,3,0.9868995633187772
PANCAN,XGB,11,0.9912663755458516
PANCAN,MLP,38,0.9912663698196412
PANCAN,XGB,39,1.0
PANCAN,SVM,88,0.9956331877729258
PANCAN,SVM,9,1.0
PANCAN,XGB,15,0.982532751091703
PANCAN,XGB,29,1.0
PANCAN,SVM,77,1.0
PANCAN,SVM,63,1.0
PANCAN,Tree,28,0.9694323144104804
PANCAN,LogisticLASSO,91,0.9956331877729258
PANCAN,LogisticLASSO,85,1.0
PANCAN,Tree,14,0.9563318777292577
PANCAN,LogisticLASSO,52,1.0
PANCAN,LogisticLASSO,46,0.9956331877729258
PANCAN,LogisticLASSO,47,1.0
PANCAN,LogisticLASSO,53,1.0
PANCAN,Tree,15,0.9432314410480348
PANCAN,LogisticLASSO,84,1.0
PANCAN,LogisticLASSO,90,1.0
PANCAN,Tree,29,0.9519650655021834
PANCAN,SVM,62,1.0
PANCAN,SVM,76,1.0
PANCAN,XGB,28,0.9694323144104804
PANCAN,XGB,14,0.9912663755458516
PANCAN,SVM,8,1.0
PANCAN,SVM,89,1.0
PANCAN,MLP,11,0.4104803502559662
PANCAN,XGB,38,1.0
PANCAN,XGB,10,0.9956331877729258
PANCAN,MLP,39,1.0
PANCAN,Tree,2,0.9868995633187772
PANCAN,MLP,20,0.960698664188385
PANCAN,MLP,34,0.9912663698196412
PANCAN,SVM,5,1.0
PANCAN,SVM,90,1.0
PANCAN,SVM,84,1.0
PANCAN,LogisticRidge,27,0.9956331877729258
PANCAN,LogisticRidge,33,1.0
PANCAN,SVM,53,1.0
PANCAN,SVM,47,1.0
PANCAN,Tree,24,0.9694323144104804
PANCAN,Tree,30,0.960698689956332
PANCAN,Tree,18,0.9781659388646288
PANCAN,XGB,1,0.9956331877729258
PANCAN,LogisticLASSO,89,1.0
PANCAN,LogisticLASSO,76,1.0
PANCAN,LogisticLASSO,62,1.0
PANCAN,LogisticRidge,76,1.0
PANCAN,LogisticLASSO,63,0.9956331877729258
PANCAN,LogisticRidge,62,1.0
PANCAN,LogisticLASSO,77,1.0
PANCAN,LogisticRidge,89,1.0
PANCAN,LogisticLASSO,88,0.9956331877729258
PANCAN,XGB,0,0.9912663755458516
PANCAN,Tree,19,0.9563318777292577
PANCAN,Tree,31,0.9563318777292577
PANCAN,Tree,25,0.9956331877729258
PANCAN,SVM,46,1.0
PANCAN,SVM,52,1.0
PANCAN,LogisticRidge,32,1.0
PANCAN,LogisticRidge,26,1.0
PANCAN,SVM,85,1.0
PANCAN,SVM,91,1.0
PANCAN,SVM,4,1.0
PANCAN,LogisticRidge,88,1.0
PANCAN,MLP,35,0.9825327396392822
PANCAN,MLP,21,0.9475982785224916
PANCAN,LogisticRidge,63,1.0
PANCAN,LogisticRidge,77,1.0
PANCAN,MLP,37,0.9781659245491028
PANCAN,MLP,23,0.9825327396392822
PANCAN,SVM,87,1.0
PANCAN,LogisticRidge,18,1.0
PANCAN,SVM,6,0.9956331877729258
PANCAN,SVM,93,1.0
PANCAN,LogisticRidge,30,1.0
PANCAN,LogisticRidge,24,1.0
PANCAN,SVM,44,1.0
PANCAN,MLP,100,0.4017467200756073
PANCAN,SVM,50,0.9956331877729258
PANCAN,SVM,78,0.9956331877729258
PANCAN,Tree,33,0.960698689956332
PANCAN,Tree,27,0.9475982532751092
PANCAN,XGB,2,1.0
PANCAN,LogisticLASSO,61,1.0
PANCAN,LogisticLASSO,75,0.9912663755458516
PANCAN,LogisticLASSO,49,0.9956331877729258
PANCAN,LogisticLASSO,48,1.0
PANCAN,LogisticRidge,49,0.9956331877729258
PANCAN,LogisticLASSO,74,0.9956331877729258
PANCAN,LogisticRidge,61,1.0
PANCAN,LogisticLASSO,60,1.0
PANCAN,LogisticRidge,75,0.9956331877729258
PANCAN,XGB,3,0.9912663755458516
PANCAN,Tree,26,0.9694323144104804
PANCAN,Tree,32,0.9737991266375546
PANCAN,SVM,79,1.0
PANCAN,SVM,51,0.9956331877729258
PANCAN,SVM,45,1.0
PANCAN,LogisticRidge,25,1.0
PANCAN,LogisticRidge,31,1.0
PANCAN,LogisticRidge,19,1.0
PANCAN,SVM,92,1.0
PANCAN,SVM,7,1.0
PANCAN,SVM,86,1.0
PANCAN,MLP,22,0.9825327396392822
PANCAN,MLP,36,0.9650654792785645
PANCAN,LogisticRidge,48,1.0
PANCAN,LogisticRidge,74,0.9956331877729258
PANCAN,LogisticRidge,60,1.0
PANCAN,Tree,9,0.9912663755458516
PANCAN,XGB,27,0.9868995633187772
PANCAN,XGB,33,0.9956331877729258
PANCAN,MLP,32,0.9170305728912354
PANCAN,MLP,26,0.9519650936126708
PANCAN,LogisticRidge,35,0.9956331877729258
PANCAN,LogisticRidge,21,1.0
PANCAN,SVM,82,1.0
PANCAN,SVM,96,1.0
PANCAN,SVM,3,1.0
PANCAN,XGB,23,0.9868995633187772
PANCAN,XGB,37,0.9781659388646288
PANCAN,SVM,69,1.0
PANCAN,SVM,41,1.0
PANCAN,SVM,55,1.0
PANCAN,XGB,7,1.0
PANCAN,Tree,36,0.9475982532751092
PANCAN,Tree,22,0.960698689956332
PANCAN,LogisticLASSO,58,1.0
PANCAN,LogisticLASSO,64,1.0
PANCAN,LogisticLASSO,70,0.9956331877729258
PANCAN,LogisticLASSO,71,1.0
PANCAN,LogisticRidge,64,1.0
PANCAN,LogisticLASSO,65,1.0
PANCAN,LogisticRidge,70,0.9956331877729258
PANCAN,LogisticRidge,58,1.0
PANCAN,LogisticLASSO,59,1.0
PANCAN,Tree,23,0.9781659388646288
PANCAN,Tree,37,0.9737991266375546
PANCAN,XGB,6,0.9868995633187772
PANCAN,SVM,54,1.0
PANCAN,SVM,40,1.0
PANCAN,SVM,68,1.0
PANCAN,XGB,36,0.982532751091703
PANCAN,XGB,22,0.9956331877729258
PANCAN,SVM,2,1.0
PANCAN,SVM,97,1.0
PANCAN,SVM,83,0.9956331877729258
PANCAN,LogisticRidge,20,1.0
PANCAN,LogisticRidge,34,1.0
PANCAN,MLP,27,0.9737991094589232
PANCAN,MLP,33,0.9301310181617736
PANCAN,XGB,32,0.9956331877729258
PANCAN,XGB,26,0.9912663755458516
PANCAN,LogisticRidge,71,1.0
PANCAN,LogisticRidge,65,1.0
PANCAN,Tree,8,0.960698689956332
PANCAN,LogisticRidge,59,1.0
PANCAN,XGB,30,0.9956331877729258
PANCAN,MLP,19,0.9868995547294616
PANCAN,XGB,24,0.9956331877729258
PANCAN,MLP,25,0.7772925496101379
PANCAN,MLP,31,0.9475982785224916
PANCAN,XGB,18,0.9956331877729258
PANCAN,LogisticRidge,22,1.0
PANCAN,LogisticRidge,36,1.0
PANCAN,SVM,95,1.0
PANCAN,SVM,0,1.0
PANCAN,SVM,81,1.0
PANCAN,XGB,34,0.9868995633187772
PANCAN,XGB,20,0.982532751091703
PANCAN,SVM,56,0.9956331877729258
PANCAN,SVM,42,1.0
PANCAN,XGB,4,0.9912663755458516
PANCAN,LogisticLASSO,98,1.0
PANCAN,Tree,21,0.9475982532751092
PANCAN,Tree,35,0.9563318777292577
PANCAN,LogisticLASSO,73,0.9956331877729258
PANCAN,LogisticLASSO,67,1.0
PANCAN,LogisticRidge,73,1.0
PANCAN,LogisticLASSO,66,1.0
PANCAN,LogisticRidge,67,1.0
PANCAN,LogisticLASSO,72,0.9956331877729258
PANCAN,Tree,34,0.960698689956332
PANCAN,Tree,20,0.9737991266375546
PANCAN,LogisticLASSO,99,1.0
PANCAN,XGB,5,0.9868995633187772
PANCAN,LogisticRidge,98,1.0
PANCAN,SVM,43,1.0
PANCAN,SVM,57,1.0
PANCAN,XGB,21,0.9781659388646288
PANCAN,XGB,35,0.9868995633187772
PANCAN,SVM,80,1.0
PANCAN,SVM,1,1.0
PANCAN,SVM,94,0.9956331877729258
PANCAN,LogisticRidge,37,1.0
PANCAN,LogisticRidge,23,0.9956331877729258
PANCAN,MLP,30,0.9781659245491028
PANCAN,XGB,19,0.9912663755458516
PANCAN,MLP,24,0.9563318490982056
PANCAN,XGB,25,0.9956331877729258
PANCAN,LogisticRidge,99,1.0
PANCAN,XGB,31,0.9737991266375546
PANCAN,MLP,18,0.9912663698196412
PANCAN,LogisticRidge,66,1.0
PANCAN,LogisticRidge,72,0.9956331877729258
PANCAN,MLP,80,0.9912663698196412
PANCAN,MLP,94,0.4148471653461456
PANCAN,MLP,43,0.9650654792785645
PANCAN,MLP,57,0.9868995547294616
PANCAN,RF,99,1.0
PANCAN,LogisticRidge,78,1.0
PANCAN,LogisticRidge,44,1.0
PANCAN,LogisticRidge,50,0.9956331877729258
PANCAN,SVM,30,1.0
PANCAN,SVM,24,1.0
PANCAN,LogisticRidge,87,1.0
PANCAN,SVM,18,1.0
PANCAN,LogisticRidge,93,1.0
PANCAN,LogisticLASSO,7,1.0
PANCAN,Tree,47,0.9737991266375546
PANCAN,Tree,53,0.9781659388646288
PANCAN,MLP,2,0.38864627480506897
PANCAN,LogisticLASSO,15,1.0
PANCAN,Tree,84,0.9694323144104804
PANCAN,Tree,90,0.9737991266375546
PANCAN,MLP,10,0.9912663698196412
PANCAN,LogisticLASSO,29,1.0
PANCAN,LogisticRidge,29,0.9956331877729258
PANCAN,LogisticLASSO,28,0.9912663755458516
PANCAN,LogisticRidge,15,1.0
PANCAN,Tree,91,0.9868995633187772
PANCAN,MLP,3,0.3842794895172119
PANCAN,Tree,85,0.9956331877729258
PANCAN,LogisticLASSO,14,1.0
PANCAN,Tree,52,0.9694323144104804
PANCAN,Tree,46,0.9781659388646288
PANCAN,LogisticLASSO,6,1.0
PANCAN,SVM,19,1.0
PANCAN,LogisticRidge,92,0.9956331877729258
PANCAN,LogisticRidge,86,1.0
PANCAN,SVM,25,1.0
PANCAN,SVM,31,0.9956331877729258
PANCAN,LogisticRidge,51,1.0
PANCAN,LogisticRidge,45,0.9956331877729258
PANCAN,LogisticRidge,79,0.9956331877729258
PANCAN,RF,98,1.0
PANCAN,MLP,56,0.943231463432312
PANCAN,MLP,42,0.960698664188385
PANCAN,LogisticRidge,28,0.9956331877729258
PANCAN,MLP,95,0.9737991094589232
PANCAN,LogisticRidge,14,1.0
PANCAN,MLP,81,0.2882096171379089
PANCAN,MLP,97,0.1965065449476242
PANCAN,MLP,83,0.4192139804363251
PANCAN,MLP,54,0.9912663698196412
PANCAN,MLP,40,0.9868995547294616
PANCAN,MLP,8,0.9388646483421326
PANCAN,XGB,9,0.9912663755458516
PANCAN,MLP,68,0.9475982785224916
PANCAN,LogisticRidge,53,1.0
PANCAN,LogisticRidge,2,0.9956331877729258
PANCAN,LogisticRidge,47,1.0
PANCAN,SVM,27,1.0
PANCAN,SVM,33,1.0
PANCAN,LogisticRidge,90,1.0
PANCAN,LogisticRidge,1,1.0
PANCAN,LogisticRidge,84,1.0
PANCAN,LogisticLASSO,4,1.0
PANCAN,Tree,50,0.965065502183406
PANCAN,Tree,44,0.9563318777292577
PANCAN,Tree,78,0.9868995633187772
PANCAN,Tree,93,0.982532751091703
PANCAN,LogisticLASSO,16,1.0
PANCAN,Tree,87,0.9737991266375546
PANCAN,MLP,1,0.37554585933685297
PANCAN,RF,97,0.9956331877729258
PANCAN,RF,94,0.9956331877729258
PANCAN,RF,95,0.9956331877729258
PANCAN,RF,96,0.9868995633187772
PANCAN,Tree,86,0.9737991266375546
PANCAN,LogisticLASSO,17,1.0
PANCAN,MLP,0,0.3799126744270325
PANCAN,LogisticRidge,16,1.0
PANCAN,Tree,92,0.9781659388646288
PANCAN,Tree,79,0.965065502183406
PANCAN,Tree,45,0.9737991266375546
PANCAN,Tree,51,0.9344978165938864
PANCAN,LogisticLASSO,5,1.0
PANCAN,LogisticRidge,0,1.0
PANCAN,LogisticRidge,85,1.0
PANCAN,LogisticRidge,91,0.9956331877729258
PANCAN,SVM,32,1.0
PANCAN,SVM,26,1.0
PANCAN,LogisticRidge,46,0.9956331877729258
PANCAN,LogisticRidge,3,0.9956331877729258
PANCAN,LogisticRidge,52,1.0
PANCAN,MLP,69,0.8951964974403381
PANCAN,XGB,8,0.982532751091703
PANCAN,MLP,41,0.9475982785224916
PANCAN,MLP,9,0.9912663698196412
PANCAN,MLP,55,0.9825327396392822
PANCAN,MLP,82,0.17903929948806765
PANCAN,LogisticRidge,17,1.0
PANCAN,MLP,96,0.960698664188385
PANCAN,XGB,87,1.0
PANCAN,XGB,93,0.9912663755458516
PANCAN,MLP,92,0.3930130898952484
PANCAN,MLP,86,0.9737991094589232
PANCAN,XGB,44,0.9912663755458516
PANCAN,XGB,50,0.9868995633187772
PANCAN,MLP,79,0.3668122291564941
PANCAN,MLP,51,0.9868995547294616
PANCAN,XGB,78,0.9912663755458516
PANCAN,MLP,45,0.9737991094589232
PANCAN,XGB,83,0.9868995633187772
PANCAN,LogisticRidge,56,0.9956331877729258
PANCAN,LogisticRidge,42,1.0
PANCAN,XGB,97,0.982532751091703
PANCAN,XGB,40,0.9956331877729258
PANCAN,LogisticRidge,95,1.0
PANCAN,LogisticRidge,81,1.0
PANCAN,XGB,54,1.0
PANCAN,SVM,22,0.9956331877729258
PANCAN,XGB,68,0.9781659388646288
PANCAN,SVM,36,1.0
PANCAN,LogisticLASSO,1,1.0
PANCAN,Tree,69,0.9737991266375546
PANCAN,Tree,55,0.965065502183406
PANCAN,Tree,41,0.9868995633187772
PANCAN,Tree,96,0.982532751091703
PANCAN,MLP,4,0.5065501928329468
PANCAN,LogisticLASSO,13,1.0
PANCAN,Tree,82,0.982532751091703
PANCAN,MLP,5,0.14410480856895447
PANCAN,Tree,83,0.9694323144104804
PANCAN,LogisticLASSO,12,1.0
PANCAN,LogisticRidge,13,1.0
PANCAN,Tree,97,0.960698689956332
PANCAN,RF,92,0.9956331877729258
PANCAN,RF,93,0.982532751091703
PANCAN,Tree,40,0.9781659388646288
PANCAN,Tree,54,0.9781659388646288
PANCAN,Tree,68,0.9781659388646288
PANCAN,LogisticLASSO,0,1.0
PANCAN,SVM,37,1.0
PANCAN,XGB,69,0.9912663755458516
PANCAN,SVM,23,0.9956331877729258
PANCAN,LogisticRidge,80,1.0
PANCAN,XGB,55,0.9868995633187772
PANCAN,XGB,41,0.9912663755458516
PANCAN,LogisticRidge,94,1.0
PANCAN,LogisticRidge,43,1.0
PANCAN,XGB,96,0.9912663755458516
PANCAN,XGB,82,0.9912663755458516
PANCAN,LogisticRidge,57,0.9956331877729258
PANCAN,MLP,44,0.9301310181617736
PANCAN,MLP,50,0.9563318490982056
PANCAN,XGB,79,0.9868995633187772
PANCAN,XGB,51,0.9912663755458516
PANCAN,MLP,78,0.9868995547294616
PANCAN,XGB,45,0.9912663755458516
PANCAN,LogisticRidge,12,1.0
PANCAN,MLP,87,0.3930130898952484
PANCAN,MLP,93,0.9912663698196412
PANCAN,XGB,92,0.9956331877729258
PANCAN,XGB,86,0.9868995633187772
PANCAN,XGB,90,0.9956331877729258
PANCAN,XGB,84,0.9868995633187772
PANCAN,MLP,85,0.9912663698196412
PANCAN,MLP,91,0.3537117838859558
PANCAN,XGB,53,0.9868995633187772
PANCAN,XGB,47,0.9912663755458516
PANCAN,MLP,46,0.9737991094589232
PANCAN,MLP,52,0.9868995547294616
PANCAN,XGB,94,0.9956331877729258
PANCAN,LogisticRidge,41,1.0
PANCAN,LogisticRidge,55,1.0
PANCAN,LogisticRidge,4,1.0
PANCAN,XGB,80,1.0
PANCAN,LogisticRidge,69,0.9956331877729258
PANCAN,LogisticRidge,7,1.0
PANCAN,XGB,57,0.9912663755458516
PANCAN,LogisticRidge,82,1.0
PANCAN,LogisticRidge,96,0.9956331877729258
PANCAN,XGB,43,0.9868995633187772
PANCAN,SVM,35,1.0
PANCAN,SVM,21,0.9956331877729258
PANCAN,LogisticLASSO,2,0.9956331877729258
PANCAN,Tree,42,0.960698689956332
PANCAN,Tree,56,0.9694323144104804
PANCAN,RF,91,0.9956331877729258
PANCAN,LogisticLASSO,38,1.0
PANCAN,LogisticLASSO,10,1.0
PANCAN,Tree,81,0.9781659388646288
PANCAN,MLP,7,0.4585152864456177
PANCAN,Tree,95,0.9694323144104804
PANCAN,LogisticRidge,10,1.0
PANCAN,Tree,94,0.982532751091703
PANCAN,Tree,80,1.0
PANCAN,LogisticLASSO,11,1.0
PANCAN,MLP,6,0.4017467200756073
PANCAN,RF,90,1.0
PANCAN,LogisticLASSO,39,1.0
PANCAN,LogisticRidge,38,1.0
PANCAN,Tree,57,0.965065502183406
PANCAN,Tree,43,0.9781659388646288
PANCAN,RF,3,0.9912663755458516
PANCAN,RF,4,1.0
PANCAN,RF,5,0.9912663755458516
PANCAN,RF,6,0.9912663755458516
PANCAN,RF,7,0.9956331877729258
PANCAN,RF,8,0.9912663755458516
PANCAN,RF,9,0.9956331877729258
PANCAN,RF,10,0.9912663755458516
PANCAN,RF,11,0.9956331877729258
PANCAN,RF,12,0.9868995633187772
PANCAN,RF,13,0.9956331877729258
PANCAN,RF,14,0.9956331877729258
PANCAN,RF,15,1.0
PANCAN,LogisticLASSO,3,0.9956331877729258
PANCAN,SVM,20,0.9956331877729258
PANCAN,SVM,34,1.0
PANCAN,LogisticRidge,97,1.0
PANCAN,XGB,42,0.982532751091703
PANCAN,XGB,56,0.9912663755458516
PANCAN,LogisticRidge,6,1.0
PANCAN,LogisticRidge,83,0.9956331877729258
PANCAN,LogisticRidge,68,1.0
PANCAN,LogisticRidge,5,1.0
PANCAN,LogisticRidge,54,1.0
PANCAN,XGB,81,1.0
PANCAN,XGB,95,0.9912663755458516
PANCAN,LogisticRidge,40,1.0
PANCAN,MLP,53,0.9825327396392822
PANCAN,MLP,47,0.9868995547294616
PANCAN,XGB,46,0.9781659388646288
PANCAN,RF,77,1.0
PANCAN,RF,78,1.0
PANCAN,RF,79,0.9912663755458516
PANCAN,RF,80,1.0
PANCAN,RF,81,1.0
PANCAN,RF,82,1.0
PANCAN,RF,83,0.9956331877729258
PANCAN,RF,84,0.9956331877729258
PANCAN,RF,85,0.9912663755458516
PANCAN,RF,86,0.9912663755458516
PANCAN,RF,87,1.0
PANCAN,RF,88,0.9956331877729258
PANCAN,RF,89,0.9956331877729258
PANCAN,XGB,52,0.9956331877729258
PANCAN,MLP,90,0.9781659245491028
PANCAN,RF,16,0.9956331877729258
PANCAN,RF,17,0.9956331877729258
PANCAN,RF,18,1.0
PANCAN,RF,19,1.0
PANCAN,RF,20,0.9956331877729258
PANCAN,RF,21,0.9956331877729258
PANCAN,RF,22,1.0
PANCAN,RF,23,0.9868995633187772
PANCAN,RF,24,0.9868995633187772
PANCAN,RF,25,0.9956331877729258
PANCAN,RF,26,0.9956331877729258
PANCAN,RF,27,0.9912663755458516
PANCAN,RF,28,0.9956331877729258
PANCAN,RF,29,1.0
PANCAN,RF,30,0.9956331877729258
PANCAN,RF,31,0.9912663755458516
PANCAN,RF,32,1.0
PANCAN,RF,33,1.0
PANCAN,RF,34,0.9956331877729258
PANCAN,RF,35,0.9868995633187772
PANCAN,RF,36,0.9912663755458516
PANCAN,RF,37,0.9956331877729258
PANCAN,RF,38,1.0
PANCAN,RF,39,0.982532751091703
PANCAN,RF,40,0.9912663755458516
PANCAN,RF,41,0.9912663755458516
PANCAN,RF,42,1.0
PANCAN,RF,43,0.9912663755458516
PANCAN,RF,44,1.0
PANCAN,RF,45,0.9956331877729258
PANCAN,RF,46,0.9781659388646288
PANCAN,RF,47,0.9912663755458516
PANCAN,RF,48,0.9956331877729258
PANCAN,RF,49,0.9956331877729258
PANCAN,RF,50,0.9912663755458516
PANCAN,RF,51,1.0
PANCAN,RF,52,0.9956331877729258
PANCAN,RF,53,0.9956331877729258
PANCAN,RF,54,1.0
PANCAN,RF,55,0.982532751091703
PANCAN,RF,56,0.9956331877729258
PANCAN,RF,57,0.9956331877729258
PANCAN,RF,58,1.0
PANCAN,RF,59,0.9912663755458516
PANCAN,RF,60,0.9956331877729258
PANCAN,RF,61,1.0
PANCAN,RF,62,1.0
PANCAN,RF,63,0.9868995633187772
PANCAN,RF,64,1.0
PANCAN,RF,65,0.9868995633187772
PANCAN,RF,66,0.9912663755458516
PANCAN,RF,67,1.0
PANCAN,RF,68,0.9956331877729258
PANCAN,RF,69,0.9912663755458516
PANCAN,RF,70,0.9956331877729258
PANCAN,RF,71,0.9956331877729258
PANCAN,RF,72,0.982532751091703
PANCAN,RF,73,0.9956331877729258
PANCAN,RF,74,0.9956331877729258
PANCAN,RF,75,0.9956331877729258
PANCAN,RF,76,0.9956331877729258
PANCAN,MLP,84,0.17903929948806765
PANCAN,LogisticRidge,11,1.0
PANCAN,XGB,85,0.9956331877729258
PANCAN,LogisticRidge,39,1.0
PANCAN,XGB,91,0.9956331877729258
PANCAN,RF,0,0.9956331877729258
PANCAN,RF,1,0.9912663755458516
PANCAN,RF,2,0.9956331877729258
DNase,LogisticRidge,62,0.7758620689655172
DNase,LogisticRidge,76,0.7931034482758621
DNase,Tree,24,0.8017241379310345
DNase,LogisticRidge,89,0.8448275862068966
DNase,Tree,30,0.5603448275862069
DNase,Tree,18,0.8189655172413793
DNase,MLP,91,0.6810345053672789
DNase,MLP,85,0.7931034564971924
DNase,MLP,52,0.5948275923728943
DNase,MLP,46,0.4224137961864472
DNase,MLP,47,0.732758641242981
DNase,MLP,53,0.5603448152542114
DNase,MLP,84,0.7758620977401733
DNase,MLP,90,0.8103448152542114
DNase,Tree,19,0.7155172413793104
DNase,Tree,31,0.7413793103448276
DNase,LogisticRidge,88,0.8793103448275862
DNase,Tree,25,0.8362068965517241
DNase,LogisticRidge,77,0.8793103448275862
DNase,LogisticRidge,63,0.8189655172413793
DNase,LogisticRidge,75,0.8534482758620692
DNase,LogisticRidge,61,0.8620689655172413
DNase,Tree,33,0.75
DNase,Tree,27,0.8362068965517241
DNase,MLP,86,0.7241379022598267
DNase,MLP,92,0.6206896305084229
DNase,MLP,45,0.6896551847457886
DNase,MLP,51,0.6637930870056152
DNase,MLP,79,0.6982758641242981
DNase,MLP,78,0.6206896305084229
DNase,MLP,50,0.7241379022598267
DNase,MLP,44,0.6896551847457886
DNase,MLP,93,0.7931034564971924
DNase,MLP,87,0.8534482717514038
DNase,Tree,26,0.7844827586206896
DNase,Tree,32,0.8275862068965517
DNase,LogisticRidge,74,0.8620689655172413
DNase,LogisticRidge,70,0.8534482758620692
DNase,LogisticRidge,64,0.8189655172413793
DNase,LogisticRidge,58,0.8189655172413793
DNase,Tree,36,0.7931034482758621
DNase,Tree,22,0.7327586206896551
DNase,MLP,83,0.818965494632721
DNase,MLP,97,0.6120689511299133
DNase,MLP,68,0.7155172228813171
DNase,MLP,40,0.6379310488700867
DNase,MLP,54,0.7931034564971924
DNase,MLP,55,0.6982758641242981
DNase,MLP,41,0.5172413587570189
DNase,MLP,69,0.5862069129943848
DNase,MLP,96,0.7758620977401733
DNase,MLP,82,0.7931034564971924
DNase,Tree,23,0.7068965517241379
DNase,Tree,37,0.7327586206896551
DNase,LogisticRidge,65,0.8103448275862069
DNase,LogisticRidge,71,0.8706896551724138
DNase,LogisticRidge,67,0.8534482758620692
DNase,LogisticRidge,73,0.8793103448275862
DNase,LogisticRidge,98,0.8189655172413793
DNase,Tree,21,0.8017241379310345
DNase,Tree,35,0.7758620689655172
DNase,MLP,94,0.7758620977401733
