data,method,sigma,noise,criteria,Consistency,Accuracy
Religion,Birch,1.0,normal,MI,0.8239743647783043,0.3089676459702016
Religion,Birch,1.0,normal,fowlkes mallows,0.9719517049167692,0.5285793211433532
Religion,Birch,1.0,normal,v_measure,0.82792815113716,0.3257144384381462
Religion,Birch,2.0,laplace,ARI,0.6218156726707013,0.13376376410259197
Religion,Birch,2.0,laplace,MI,0.49566489497382865,0.19960214300321652
Religion,Birch,2.0,laplace,fowlkes mallows,0.8957170439079291,0.49724085758790826
Religion,Birch,2.0,laplace,v_measure,0.5068621130438693,0.21874961306255272
Religion,Birch,2.0,normal,ARI,0.7620662063697294,0.153236214452581
Religion,Birch,2.0,normal,MI,0.6361995508006755,0.24725314323119293
Religion,Birch,2.0,normal,fowlkes mallows,0.9313533576083904,0.5113651093195395
Religion,Birch,2.0,normal,v_measure,0.6442526426957483,0.26515048373694516
Religion,Birch,3.0,laplace,ARI,0.30745068841001905,0.07252467338028572
Religion,Birch,3.0,laplace,MI,0.2126847159473324,0.09556942568763337
Religion,Birch,3.0,laplace,fowlkes mallows,0.8169616362008763,0.4562090717557507
Religion,Birch,3.0,laplace,v_measure,0.23250285415942057,0.11949157716496644
Religion,Birch,3.0,normal,ARI,0.6369508015728074,0.13251157239701178
Religion,Birch,3.0,normal,MI,0.501127842732052,0.20051620056480426
Religion,Birch,3.0,normal,fowlkes mallows,0.9002772426375135,0.498250924371857
Religion,Birch,3.0,normal,v_measure,0.5123465691072047,0.2199142591931698
Religion,Birch,4.0,laplace,ARI,0.007508151535413127,0.01902037904254307
Religion,Birch,4.0,laplace,MI,0.01224589301018453,0.01824419586118546
Religion,Birch,4.0,laplace,fowlkes mallows,0.24471057235659097,0.24042219547243518
Religion,Birch,4.0,laplace,v_measure,0.03301955316931722,0.04043959038012529
Religion,Birch,4.0,normal,ARI,0.4466581861775281,0.0848854090473517
Religion,Birch,4.0,normal,MI,0.31901199068065195,0.12487964780857093
Religion,Birch,4.0,normal,fowlkes mallows,0.8837216145671758,0.4785806749037782
Religion,Birch,4.0,normal,v_measure,0.3357545786253896,0.14792134613814376
Religion,Birch,5.0,laplace,ARI,0.0012297909807571328,0.006086533668995819
Religion,Birch,5.0,laplace,MI,0.003099318331378643,0.004080150044043425
Religion,Birch,5.0,laplace,fowlkes mallows,0.1744245579811574,0.197113252403113
Religion,Birch,5.0,laplace,v_measure,0.024019035645267053,0.02713824434858206
Religion,Birch,5.0,normal,ARI,0.02489067966704321,0.03442871961547575
Religion,Birch,5.0,normal,MI,0.03692528813428524,0.040261485346577634
Religion,Birch,5.0,normal,fowlkes mallows,0.35137244644124305,0.29347746367503735
Religion,Birch,5.0,normal,v_measure,0.057497861019121986,0.061927413130455224
Author,K-Means,0.0,laplace,ARI,0.987794509809971,0.9357511618159498
Author,K-Means,0.0,laplace,MI,0.9863306004149288,0.9149756182911952
Author,K-Means,0.0,laplace,fowlkes mallows,0.9914740184106012,0.9556542179589388
Author,K-Means,0.0,laplace,v_measure,0.9863889775155054,0.9153472180644839
Author,K-Means,0.0,normal,ARI,0.9881113061294524,0.9355370111145653
Author,K-Means,0.0,normal,MI,0.986845727819014,0.9147818371107944
Author,K-Means,0.0,normal,fowlkes mallows,0.9916925137035942,0.9555069440134983
Author,K-Means,0.0,normal,v_measure,0.9869018458693641,0.9151542915484002
Author,K-Means,1.0,laplace,ARI,0.6325527237324643,0.7334643213228073
Author,K-Means,1.0,laplace,MI,0.5768423875983525,0.6893117291019502
Author,K-Means,1.0,laplace,fowlkes mallows,0.7424579506841602,0.8149957072150223
Author,K-Means,1.0,laplace,v_measure,0.5786494126910009,0.6906564665262512
Author,K-Means,1.0,normal,ARI,0.803891570351077,0.8433881185981885
Author,K-Means,1.0,normal,MI,0.7579120188785209,0.8095347810256911
Author,K-Means,1.0,normal,fowlkes mallows,0.8638274337531506,0.8917563324152664
Author,K-Means,1.0,normal,v_measure,0.7589622065266683,0.8103658356335331
Author,K-Means,2.0,laplace,ARI,0.09646694685310302,0.24225427674322286
Author,K-Means,2.0,laplace,MI,0.09396606829549872,0.23710557614717684
Author,K-Means,2.0,laplace,fowlkes mallows,0.3265111674368207,0.45693703122888685
Author,K-Means,2.0,laplace,v_measure,0.09751058458574187,0.2402561449914068
Author,K-Means,2.0,normal,ARI,0.3326921034422685,0.5090056953869784
Author,K-Means,2.0,normal,MI,0.2945201405559454,0.47142856787308274
Author,K-Means,2.0,normal,fowlkes mallows,0.5152012977579623,0.6533347167137294
Author,K-Means,2.0,normal,v_measure,0.29737287194897116,0.4736501624065354
Author,K-Means,3.0,laplace,ARI,0.007991145474692955,0.05431744361267514
Author,K-Means,3.0,laplace,MI,0.008324245080736727,0.05717872956213931
Author,K-Means,3.0,laplace,fowlkes mallows,0.2601786316415535,0.3208182839372701
Author,K-Means,3.0,laplace,v_measure,0.012201530945607823,0.06107123503187348
Author,K-Means,3.0,normal,ARI,0.06937870162589492,0.19960469595258334
Author,K-Means,3.0,normal,MI,0.06906086160828231,0.19563573578764729
Author,K-Means,3.0,normal,fowlkes mallows,0.3042876965184885,0.42522689536228647
Author,K-Means,3.0,normal,v_measure,0.07269020326784914,0.19895139160392578
Author,K-Means,4.0,laplace,ARI,0.0007848618965336597,0.017944121000619224
Author,K-Means,4.0,laplace,MI,0.0008601470274163812,0.019520049133096427
Author,K-Means,4.0,laplace,fowlkes mallows,0.2560144084022557,0.29515203705243337
Author,K-Means,4.0,laplace,v_measure,0.004773562298741368,0.023571905925750678
Author,K-Means,4.0,normal,ARI,0.010575379173921292,0.06775140770692836
Author,K-Means,4.0,normal,MI,0.011198623111636937,0.07195777664191272
Author,K-Means,4.0,normal,fowlkes mallows,0.26013074892696475,0.32953834243320196
Author,K-Means,4.0,normal,v_measure,0.015052929496990882,0.07578298228747611
Author,K-Means,5.0,laplace,ARI,0.00010467766779515011,0.0071028116028157085
Author,K-Means,5.0,laplace,MI,0.00010459672127738687,0.007801781263550355
Author,K-Means,5.0,laplace,fowlkes mallows,0.2556324925331698,0.2873814028528006
Author,K-Means,5.0,laplace,v_measure,0.004021915951124483,0.011902581802655904
Author,K-Means,5.0,normal,ARI,0.0016683850463736344,0.02605371309548508
Author,K-Means,5.0,normal,MI,0.0018254501037033128,0.02829397364264235
Author,K-Means,5.0,normal,fowlkes mallows,0.2538531966330591,0.29950414184893126
Author,K-Means,5.0,normal,v_measure,0.005718202191471235,0.03230020386641494
Author,K-Means (minibatch),0.0,laplace,ARI,0.7999038890685515,0.8015411209457735
Author,K-Means (minibatch),0.0,laplace,MI,0.8008544366263954,0.8072750539931118
Author,K-Means (minibatch),0.0,laplace,fowlkes mallows,0.8579302525474624,0.8612179456858985
Author,K-Means (minibatch),0.0,laplace,v_measure,0.8016799315225914,0.8080925479653858
Author,K-Means (minibatch),0.0,normal,ARI,0.7700290715395257,0.7940421209170465
Author,K-Means (minibatch),0.0,normal,MI,0.7901538641987949,0.8045105580904379
Author,K-Means (minibatch),0.0,normal,fowlkes mallows,0.8363225107916823,0.8558161326961102
Author,K-Means (minibatch),0.0,normal,v_measure,0.7910223996016447,0.8053386098411738
Author,K-Means (minibatch),1.0,laplace,ARI,0.4247353714383185,0.5646392482177522
Author,K-Means (minibatch),1.0,laplace,MI,0.40912335234090336,0.5496434395030778
Author,K-Means (minibatch),1.0,laplace,fowlkes mallows,0.5877941425779074,0.6947946126158372
Author,K-Means (minibatch),1.0,laplace,v_measure,0.4115582741543825,0.5515533155435258
Author,K-Means (minibatch),1.0,normal,ARI,0.5823095643940297,0.682580400416258
Author,K-Means (minibatch),1.0,normal,MI,0.5730818166578041,0.6758989549836278
Author,K-Means (minibatch),1.0,normal,fowlkes mallows,0.7002351509101529,0.777498608303025
Author,K-Means (minibatch),1.0,normal,v_measure,0.5748309955276527,0.6772690934094417
Author,K-Means (minibatch),2.0,laplace,ARI,0.03146575521783287,0.11681205770274493
Author,K-Means (minibatch),2.0,laplace,MI,0.03236197396565606,0.12149307991723728
Author,K-Means (minibatch),2.0,laplace,fowlkes mallows,0.30429931593810744,0.3787073800048226
Author,K-Means (minibatch),2.0,laplace,v_measure,0.03636258118262745,0.12522461610875185
Author,K-Means (minibatch),2.0,normal,ARI,0.1717246319158827,0.3301606342125015
Author,K-Means (minibatch),2.0,normal,MI,0.17245842015189225,0.32849088333409526
Author,K-Means (minibatch),2.0,normal,fowlkes mallows,0.39275277848516366,0.5243714468264301
Author,K-Means (minibatch),2.0,normal,v_measure,0.17576926349728664,0.3312968784372309
Author,K-Means (minibatch),3.0,laplace,ARI,0.0015170331145429423,0.02511322008272449
Author,K-Means (minibatch),3.0,laplace,MI,0.001662149310195151,0.027921521346551265
Author,K-Means (minibatch),3.0,laplace,fowlkes mallows,0.2911689938988664,0.3183963567060116
Author,K-Means (minibatch),3.0,laplace,v_measure,0.005854759984702196,0.032089406724019685
Author,K-Means (minibatch),3.0,normal,ARI,0.022638656695401223,0.09954431549989014
Author,K-Means (minibatch),3.0,normal,MI,0.02337340893032468,0.1034609235834153
Author,K-Means (minibatch),3.0,normal,fowlkes mallows,0.28326787668512643,0.359505092830377
Author,K-Means (minibatch),3.0,normal,v_measure,0.02727448833009823,0.10720596813762372
Author,K-Means (minibatch),4.0,laplace,ARI,0.000205760326706605,0.010388420070074112
Author,K-Means (minibatch),4.0,laplace,MI,0.00026687039806903563,0.012010692234685713
Author,K-Means (minibatch),4.0,laplace,fowlkes mallows,0.2975897873411165,0.311777421331988
Author,K-Means (minibatch),4.0,laplace,v_measure,0.004540937023727626,0.016280187022305378
Author,K-Means (minibatch),4.0,normal,ARI,0.0025299762633270435,0.03219404620785998
Author,K-Means (minibatch),4.0,normal,MI,0.002726057382685896,0.03468427064150338
Author,K-Means (minibatch),4.0,normal,fowlkes mallows,0.27090612268197267,0.3125940023523619
Author,K-Means (minibatch),4.0,normal,v_measure,0.0067255382303308565,0.038725116594808734
Author,K-Means (minibatch),5.0,laplace,ARI,-1.3094529766364708e-05,0.005518484640910084
Author,K-Means (minibatch),5.0,laplace,MI,4.402987026806303e-05,0.005576070504681717
Author,K-Means (minibatch),5.0,laplace,fowlkes mallows,0.29569958013583286,0.3074697040403511
Author,K-Means (minibatch),5.0,laplace,v_measure,0.004320130547745802,0.009877283191161705
Author,K-Means (minibatch),5.0,normal,ARI,0.0004300951052939192,0.014090933804074697
Author,K-Means (minibatch),5.0,normal,MI,0.0004957246413484948,0.01600942166711032
Author,K-Means (minibatch),5.0,normal,fowlkes mallows,0.26978438989879444,0.29988261917822495
Author,K-Means (minibatch),5.0,normal,v_measure,0.004507607098232891,0.020130487896224278
Author,K-Means++,0.0,laplace,ARI,0.9922453894381035,0.9383228053889333
Author,K-Means++,0.0,laplace,MI,0.9902627368505306,0.9171899730815349
Author,K-Means++,0.0,laplace,fowlkes mallows,0.9945955258557206,0.9574559552280584
Author,K-Means++,0.0,laplace,v_measure,0.9903045991964813,0.9175522715975595
Author,K-Means++,0.0,normal,ARI,0.9877214215047838,0.9358161054279616
Author,K-Means++,0.0,normal,MI,0.9862297431529923,0.915067039546884
Author,K-Means++,0.0,normal,fowlkes mallows,0.9914214678497361,0.9556977668392339
Author,K-Means++,0.0,normal,v_measure,0.9862885295839877,0.9154382204756647
Author,K-Means++,1.0,laplace,ARI,0.63324028888988,0.7342976060053904
Author,K-Means++,1.0,laplace,MI,0.5763540920975525,0.6886628680226685
Author,K-Means++,1.0,laplace,fowlkes mallows,0.7429856672423355,0.815590488520902
Author,K-Means++,1.0,laplace,v_measure,0.5781644917725625,0.6900109895262275
Author,K-Means++,1.0,normal,ARI,0.7938198724332052,0.8378308715787821
Author,K-Means++,1.0,normal,MI,0.7507690931034582,0.805116471830595
Author,K-Means++,1.0,normal,fowlkes mallows,0.8567175271376031,0.887858584930152
Author,K-Means++,1.0,normal,v_measure,0.7518484772244061,0.8059659612364385
Author,K-Means++,2.0,laplace,ARI,0.09263240695099491,0.2361485815996093
Author,K-Means++,2.0,laplace,MI,0.09060724917917445,0.23188605213377028
Author,K-Means++,2.0,laplace,fowlkes mallows,0.3241162200041581,0.45269712947955915
Author,K-Means++,2.0,laplace,v_measure,0.09416809614213441,0.23505965049968477
Author,K-Means++,2.0,normal,ARI,0.3251744788595844,0.5002261719669706
Author,K-Means++,2.0,normal,MI,0.28942438711790325,0.46446835179130597
Author,K-Means++,2.0,normal,fowlkes mallows,0.5084140540823834,0.6466670370576801
Author,K-Means++,2.0,normal,v_measure,0.29228673580888814,0.4667144749798021
Author,K-Means++,3.0,laplace,ARI,0.0082352599342763,0.0591935849943044
Author,K-Means++,3.0,laplace,MI,0.00858539840770013,0.06194543861743205
Author,K-Means++,3.0,laplace,fowlkes mallows,0.2611979224794394,0.32477955798718133
Author,K-Means++,3.0,laplace,v_measure,0.012467087944472675,0.0658212282890415
Author,K-Means++,3.0,normal,ARI,0.06967291199641863,0.1999352994534804
Author,K-Means++,3.0,normal,MI,0.07008639152245678,0.20007729032978458
Author,K-Means++,3.0,normal,fowlkes mallows,0.3047644953681646,0.4255689610004479
Author,K-Means++,3.0,normal,v_measure,0.07371333971539161,0.20337540280448646
Author,K-Means++,4.0,laplace,ARI,0.0007060595320980913,0.016540076339274245
Author,K-Means++,4.0,laplace,MI,0.0007639227541188135,0.01848988408898659
Author,K-Means++,4.0,laplace,fowlkes mallows,0.2553343858316215,0.29379899196599524
Author,K-Means++,4.0,laplace,v_measure,0.004674143525993293,0.02254397958152908
Author,K-Means++,4.0,normal,ARI,0.011242587490071142,0.06835710540587782
Author,K-Means++,4.0,normal,MI,0.011558466614033588,0.07186544215217937
Author,K-Means++,4.0,normal,fowlkes mallows,0.2608779086345113,0.33010460135475844
Author,K-Means++,4.0,normal,v_measure,0.015412192174799262,0.07569144694332255
Author,K-Means++,5.0,laplace,ARI,0.00014725766173523345,0.0074531148465072665
Author,K-Means++,5.0,laplace,MI,0.00018526275192097078,0.008726944978669344
Author,K-Means++,5.0,laplace,fowlkes mallows,0.25544768899708814,0.2875190209586217
Author,K-Means++,5.0,laplace,v_measure,0.004101153239436377,0.01282331733746351
Author,K-Means++,5.0,normal,ARI,0.001760510809319314,0.027021100079530947
Author,K-Means++,5.0,normal,MI,0.001913092548202428,0.029374373915616356
Author,K-Means++,5.0,normal,fowlkes mallows,0.2536386977942645,0.3000531028632397
Author,K-Means++,5.0,normal,v_measure,0.005803561366018039,0.03337505594548778
Author,HC (average),0.0,laplace,ARI,1.0,0.892700875227835
Author,HC (average),0.0,laplace,MI,1.0,0.8596482462595664
Author,HC (average),0.0,laplace,fowlkes mallows,1.0,0.9283331823048493
Author,HC (average),0.0,laplace,v_measure,1.0,0.8602574590217956
Author,HC (average),0.0,normal,ARI,1.0,0.892700875227835
Author,HC (average),0.0,normal,MI,1.0,0.8596482462595664
Author,HC (average),0.0,normal,fowlkes mallows,1.0,0.9283331823048493
Author,HC (average),0.0,normal,v_measure,1.0,0.8602574590217956
Author,HC (average),1.0,laplace,ARI,0.30242327332929175,0.4300744606590981
Author,HC (average),1.0,laplace,MI,0.2646896106478419,0.4081513619541405
Author,HC (average),1.0,laplace,fowlkes mallows,0.6049348011165154,0.6489841675402133
Author,HC (average),1.0,laplace,v_measure,0.268649524323244,0.41122668803099854
Author,HC (average),1.0,normal,ARI,0.4528304653680661,0.5817063394439737
Author,HC (average),1.0,normal,MI,0.40252739799932874,0.5367322076280991
Author,HC (average),1.0,normal,fowlkes mallows,0.6542309045972184,0.7265416886184916
Author,HC (average),1.0,normal,v_measure,0.4054869630332864,0.5389394402683553
Author,HC (average),2.0,laplace,ARI,0.0022597465729741403,0.010983377097585572
Author,HC (average),2.0,laplace,MI,0.0012305431351241887,0.015388444229750182
Author,HC (average),2.0,laplace,fowlkes mallows,0.8890142428975475,0.5333117665438392
Author,HC (average),2.0,laplace,v_measure,0.011209450727800512,0.02330496402567607
Author,HC (average),2.0,normal,ARI,0.005670458694646916,0.03486263658096835
Author,HC (average),2.0,normal,MI,0.003950802382627907,0.03734476126078105
Author,HC (average),2.0,normal,fowlkes mallows,0.8136367853198503,0.5250319389661224
Author,HC (average),2.0,normal,v_measure,0.01282618004730818,0.04472940731967502
Author,HC (average),3.0,laplace,ARI,0.0010823936540850742,-0.0008780670140646148
Author,HC (average),3.0,laplace,MI,0.00037717233998647485,0.002634622275311663
Author,HC (average),3.0,laplace,fowlkes mallows,0.9364720713989395,0.5397448236117877
Author,HC (average),3.0,laplace,v_measure,0.011739525315668851,0.010882284626058643
Author,HC (average),3.0,normal,ARI,0.0004274784051767689,0.0008185419355190923
Author,HC (average),3.0,normal,MI,0.00020084324019354892,0.004554567344337592
Author,HC (average),3.0,normal,fowlkes mallows,0.9209082598468203,0.5362974795069025
Author,HC (average),3.0,normal,v_measure,0.011997063740819635,0.012599142478697924
Author,HC (average),4.0,laplace,ARI,-0.00031211291467411355,-0.0004126987218987041
Author,HC (average),4.0,laplace,MI,-4.031255218035671e-06,0.0017632491863722379
Author,HC (average),4.0,laplace,fowlkes mallows,0.9327380930801179,0.5389747227668698
Author,HC (average),4.0,laplace,v_measure,0.011295034833896166,0.009900090780390395
Author,HC (average),4.0,normal,ARI,-0.00029073912115998703,0.0002766346809893055
Author,HC (average),4.0,normal,MI,-0.0002345430674742962,0.0020913587522302466
Author,HC (average),4.0,normal,fowlkes mallows,0.9269958339622053,0.5377357502671419
Author,HC (average),4.0,normal,v_measure,0.011253120766894997,0.01015583979348365
Author,HC (average),5.0,laplace,ARI,1.8854159920963807e-05,-0.0003508797774498485
Author,HC (average),5.0,laplace,MI,0.00015663491773163234,0.0009257084832342662
Author,HC (average),5.0,laplace,fowlkes mallows,0.9279323265912138,0.5376192083266521
Author,HC (average),5.0,laplace,v_measure,0.011878332506838124,0.009060103640261004
Author,HC (average),5.0,normal,ARI,0.00021621735470662146,0.0008059713633629433
Author,HC (average),5.0,normal,MI,0.0001748487728478859,0.0015227180868999718
Author,HC (average),5.0,normal,fowlkes mallows,0.9187522620159513,0.535656012264882
Author,HC (average),5.0,normal,v_measure,0.011612571065651686,0.009546104948041206
Author,HC (complete),0.0,laplace,ARI,1.0,0.7786106135147421
Author,HC (complete),0.0,laplace,MI,1.0,0.8129023079752836
Author,HC (complete),0.0,laplace,fowlkes mallows,1.0,0.8451588260389491
Author,HC (complete),0.0,laplace,v_measure,1.0,0.8136919819083787
Author,HC (complete),0.0,normal,ARI,1.0,0.7786106135147421
