data,method1,method2,criteria,K,value
Word,Tree,Saliency Maps (MLP),Jaccard,27,0.11274341653185078
Word,Tree,Saliency Maps (MLP),Jaccard,28,0.11112420006444783
Word,Tree,Saliency Maps (MLP),Jaccard,29,0.111375931386174
Word,Tree,Saliency Maps (MLP),Jaccard,30,0.11264407320648924
Word,Tree,Saliency Maps (MLP),RBO,1,0.0
Word,Tree,Saliency Maps (MLP),RBO,2,0.0
Word,Tree,Saliency Maps (MLP),RBO,3,0.0022222222222222222
Word,Tree,Saliency Maps (MLP),RBO,4,0.005416666666666666
Word,Tree,Saliency Maps (MLP),RBO,5,0.009933333333333334
Word,Tree,Saliency Maps (MLP),RBO,6,0.01494444444444444
Word,Tree,Saliency Maps (MLP),RBO,7,0.021585034013605436
Word,Tree,Saliency Maps (MLP),RBO,8,0.02919940476190476
Word,Tree,Saliency Maps (MLP),RBO,9,0.03718959435626103
Word,Tree,Saliency Maps (MLP),RBO,10,0.04557063492063488
Word,Tree,Saliency Maps (MLP),RBO,11,0.053246031746031736
Word,Tree,Saliency Maps (MLP),RBO,12,0.06040608465608465
Word,Tree,Saliency Maps (MLP),RBO,13,0.06741626749319059
Word,Tree,Saliency Maps (MLP),RBO,14,0.074029391243677
Word,Tree,Saliency Maps (MLP),RBO,15,0.08056076516076516
Word,Tree,Saliency Maps (MLP),RBO,16,0.08658040483821738
Word,Tree,Saliency Maps (MLP),RBO,17,0.09211027721797625
Word,Tree,Saliency Maps (MLP),RBO,18,0.09720908897747135
Word,Tree,Saliency Maps (MLP),RBO,19,0.10195431698142719
Word,Tree,Saliency Maps (MLP),RBO,20,0.10620660113235582
Word,Tree,Saliency Maps (MLP),RBO,21,0.11019676298319599
Word,Tree,Saliency Maps (MLP),RBO,22,0.11386550516164574
Word,Tree,Saliency Maps (MLP),RBO,23,0.11723241136444756
Word,Tree,Saliency Maps (MLP),RBO,24,0.12052481089092891
Word,Tree,Saliency Maps (MLP),RBO,25,0.12355981845529185
Word,Tree,Saliency Maps (MLP),RBO,26,0.12644065384014735
Word,Tree,Saliency Maps (MLP),RBO,27,0.12919250891053977
Word,Tree,Saliency Maps (MLP),RBO,28,0.13165757236781636
Word,Tree,Saliency Maps (MLP),RBO,29,0.13396664537772515
Word,Tree,Saliency Maps (MLP),RBO,30,0.13618997942068997
Word,Tree,Shapley Value (MLP),Jaccard,1,0.03
Word,Tree,Shapley Value (MLP),Jaccard,2,0.04999999999999999
Word,Tree,Shapley Value (MLP),Jaccard,3,0.060000000000000026
Word,Tree,Shapley Value (MLP),Jaccard,4,0.05714285714285717
Word,Tree,Shapley Value (MLP),Jaccard,5,0.0544444444444444
Word,Tree,Shapley Value (MLP),Jaccard,6,0.05509090909090906
Word,Tree,Shapley Value (MLP),Jaccard,7,0.06487179487179484
Word,Tree,Shapley Value (MLP),Jaccard,8,0.06304761904761903
Word,Tree,Shapley Value (MLP),Jaccard,9,0.06536764705882342
Word,Tree,Shapley Value (MLP),Jaccard,10,0.06789473684210516
Word,Tree,Shapley Value (MLP),Jaccard,11,0.07229323308270666
Word,Tree,Shapley Value (MLP),Jaccard,12,0.07761264822134391
Word,Tree,Shapley Value (MLP),Jaccard,13,0.07751673254281943
Word,Tree,Shapley Value (MLP),Jaccard,14,0.08224387464387464
Word,Tree,Shapley Value (MLP),Jaccard,15,0.08967567681360773
Word,Tree,Shapley Value (MLP),Jaccard,16,0.0929459305165646
Word,Tree,Shapley Value (MLP),Jaccard,17,0.09827063379705211
Word,Tree,Shapley Value (MLP),Jaccard,18,0.099054960693955
Word,Tree,Shapley Value (MLP),Jaccard,19,0.10027831746949381
Word,Tree,Shapley Value (MLP),Jaccard,20,0.09993211596926756
Word,Tree,Shapley Value (MLP),Jaccard,21,0.10288245053585225
Word,Tree,Shapley Value (MLP),Jaccard,22,0.10331153319352249
Word,Tree,Shapley Value (MLP),Jaccard,23,0.10236209780242084
Word,Tree,Shapley Value (MLP),Jaccard,24,0.10434104982705449
Word,Tree,Shapley Value (MLP),Jaccard,25,0.10370211449972196
Word,Tree,Shapley Value (MLP),Jaccard,26,0.1032261488442323
Word,Tree,Shapley Value (MLP),Jaccard,27,0.10149050378993124
Word,Tree,Shapley Value (MLP),Jaccard,28,0.10030677447838039
Word,Tree,Shapley Value (MLP),Jaccard,29,0.09991952462766643
Word,Tree,Shapley Value (MLP),Jaccard,30,0.1007715650920878
Word,Tree,Shapley Value (MLP),RBO,1,0.03
Word,Tree,Shapley Value (MLP),RBO,2,0.0525
Word,Tree,Shapley Value (MLP),RBO,3,0.06833333333333329
Word,Tree,Shapley Value (MLP),RBO,4,0.07624999999999996
Word,Tree,Shapley Value (MLP),RBO,5,0.08059999999999999
Word,Tree,Shapley Value (MLP),RBO,6,0.08383333333333333
Word,Tree,Shapley Value (MLP),RBO,7,0.08879591836734688
Word,Tree,Shapley Value (MLP),RBO,8,0.09222767857142855
Word,Tree,Shapley Value (MLP),RBO,9,0.09543694885361548
Word,Tree,Shapley Value (MLP),RBO,10,0.09849325396825397
Word,Tree,Shapley Value (MLP),RBO,11,0.1016880821199003
Word,Tree,Shapley Value (MLP),RBO,12,0.10508907527657527
Word,Tree,Shapley Value (MLP),RBO,13,0.10795204581743043
Word,Tree,Shapley Value (MLP),RBO,14,0.11095547111618542
Word,Tree,Shapley Value (MLP),RBO,15,0.11440288415288417
Word,Tree,Shapley Value (MLP),RBO,16,0.11776051639332893
Word,Tree,Shapley Value (MLP),RBO,17,0.12124865210721611
Word,Tree,Shapley Value (MLP),RBO,18,0.12442002328644484
Word,Tree,Shapley Value (MLP),RBO,19,0.12737298604976216
Word,Tree,Shapley Value (MLP),RBO,20,0.130004336747274
Word,Tree,Shapley Value (MLP),RBO,21,0.13261183998606596
Word,Tree,Shapley Value (MLP),RBO,22,0.13501378114372414
Word,Tree,Shapley Value (MLP),RBO,23,0.13713983602783447
Word,Tree,Shapley Value (MLP),RBO,24,0.13923817619334128
Word,Tree,Shapley Value (MLP),RBO,25,0.14112464914560768
Word,Tree,Shapley Value (MLP),RBO,26,0.14284174843882402
Word,Tree,Shapley Value (MLP),RBO,27,0.14432771934712532
Word,Tree,Shapley Value (MLP),RBO,28,0.14563999467656483
Word,Tree,Shapley Value (MLP),RBO,29,0.1468367130527594
Word,Tree,Shapley Value (MLP),RBO,30,0.14799771150655625
Word,Tree,Shapley Value (RF),Jaccard,1,0.0
Word,Tree,Shapley Value (RF),Jaccard,2,0.3333333333333333
Word,Tree,Shapley Value (RF),Jaccard,3,0.5
Word,Tree,Shapley Value (RF),Jaccard,4,0.3333333333333333
Word,Tree,Shapley Value (RF),Jaccard,5,0.25
Word,Tree,Shapley Value (RF),Jaccard,6,0.2
Word,Tree,Shapley Value (RF),Jaccard,7,0.16666666666666666
Word,Tree,Shapley Value (RF),Jaccard,8,0.14285714285714285
Word,Tree,Shapley Value (RF),Jaccard,9,0.2
Word,Tree,Shapley Value (RF),Jaccard,10,0.17647058823529413
Word,Tree,Shapley Value (RF),Jaccard,11,0.15789473684210525
Word,Tree,Shapley Value (RF),Jaccard,12,0.14285714285714285
Word,Tree,Shapley Value (RF),Jaccard,13,0.13043478260869565
Word,Tree,Shapley Value (RF),Jaccard,14,0.12
Word,Tree,Shapley Value (RF),Jaccard,15,0.1111111111111111
Word,Tree,Shapley Value (RF),Jaccard,16,0.10344827586206896
Word,Tree,Shapley Value (RF),Jaccard,17,0.0967741935483871
Word,Tree,Shapley Value (RF),Jaccard,18,0.09090909090909093
Word,Tree,Shapley Value (RF),Jaccard,19,0.08571428571428573
Word,Tree,Shapley Value (RF),Jaccard,20,0.08108108108108109
Word,Tree,Shapley Value (RF),Jaccard,21,0.07692307692307693
Word,Tree,Shapley Value (RF),Jaccard,22,0.07317073170731707
Word,Tree,Shapley Value (RF),Jaccard,23,0.06976744186046513
Word,Tree,Shapley Value (RF),Jaccard,24,0.06666666666666668
Word,Tree,Shapley Value (RF),Jaccard,25,0.06382978723404255
Word,Tree,Shapley Value (RF),Jaccard,26,0.10638297872340426
Word,Tree,Shapley Value (RF),Jaccard,27,0.125
Word,Tree,Shapley Value (RF),Jaccard,28,0.12
Word,Tree,Shapley Value (RF),Jaccard,29,0.1153846153846154
Word,Tree,Shapley Value (RF),Jaccard,30,0.1111111111111111
Word,Tree,Shapley Value (RF),RBO,1,0.0
Word,Tree,Shapley Value (RF),RBO,2,0.25
Word,Tree,Shapley Value (RF),RBO,3,0.3888888888888888
Word,Tree,Shapley Value (RF),RBO,4,0.4166666666666666
Word,Tree,Shapley Value (RF),RBO,5,0.4133333333333333
Word,Tree,Shapley Value (RF),RBO,6,0.4
Word,Tree,Shapley Value (RF),RBO,7,0.3836734693877551
Word,Tree,Shapley Value (RF),RBO,8,0.3669642857142857
Word,Tree,Shapley Value (RF),RBO,9,0.3632275132275132
Word,Tree,Shapley Value (RF),RBO,10,0.3569047619047619
Word,Tree,Shapley Value (RF),RBO,11,0.3492522628886265
Word,Tree,Shapley Value (RF),RBO,12,0.3409812409812409
Word,Tree,Shapley Value (RF),RBO,13,0.3325033940418555
Word,Tree,Shapley Value (RF),RBO,14,0.32405927405927404
Word,Tree,Shapley Value (RF),RBO,15,0.3157886557886558
Word,Tree,Shapley Value (RF),RBO,16,0.3077706148018648
Word,Tree,Shapley Value (RF),RBO,17,0.3000470838273607
Word,Tree,Shapley Value (RF),RBO,18,0.2926370606517665
Word,Tree,Shapley Value (RF),RBO,19,0.2855453593986265
Word,Tree,Shapley Value (RF),RBO,20,0.27876809142869513
Word,Tree,Shapley Value (RF),RBO,21,0.2722961414967165
Word,Tree,Shapley Value (RF),RBO,22,0.2661173912633947
Word,Tree,Shapley Value (RF),RBO,23,0.2602181474088425
Word,Tree,Shapley Value (RF),RBO,24,0.2545840579334741
Word,Tree,Shapley Value (RF),RBO,25,0.2492006956161351
Word,Tree,Shapley Value (RF),RBO,26,0.24701250318119505
Word,Tree,Shapley Value (RF),RBO,27,0.246094344627159
Word,Tree,Shapley Value (RF),RBO,28,0.2449583221149645
Word,Tree,Shapley Value (RF),RBO,29,0.2436458472739016
Word,Tree,Shapley Value (RF),RBO,30,0.24219098569810485
Word,Tree,Shapley Value (Ridge),Jaccard,1,0.0
Word,Tree,Shapley Value (Ridge),Jaccard,2,0.03333333333333333
Word,Tree,Shapley Value (Ridge),Jaccard,3,0.027999999999999997
Word,Tree,Shapley Value (Ridge),Jaccard,4,0.028571428571428564
Word,Tree,Shapley Value (Ridge),Jaccard,5,0.0338888888888889
Word,Tree,Shapley Value (Ridge),Jaccard,6,0.037090909090909084
Word,Tree,Shapley Value (Ridge),Jaccard,7,0.04128205128205128
Word,Tree,Shapley Value (Ridge),Jaccard,8,0.04228571428571429
Word,Tree,Shapley Value (Ridge),Jaccard,9,0.051352941176470566
Word,Tree,Shapley Value (Ridge),Jaccard,10,0.05599415204678365
Word,Tree,Shapley Value (Ridge),Jaccard,11,0.059918128654970745
Word,Tree,Shapley Value (Ridge),Jaccard,12,0.06079277244494638
Word,Tree,Shapley Value (Ridge),Jaccard,13,0.06826693017127802
Word,Tree,Shapley Value (Ridge),Jaccard,14,0.0706053759445064
Word,Tree,Shapley Value (Ridge),Jaccard,15,0.07092644520230727
Word,Tree,Shapley Value (Ridge),Jaccard,16,0.07468733631136301
Word,Tree,Shapley Value (Ridge),Jaccard,17,0.07251425826676101
Word,Tree,Shapley Value (Ridge),Jaccard,18,0.07473318711648877
Word,Tree,Shapley Value (Ridge),Jaccard,19,0.07543722427545961
Word,Tree,Shapley Value (Ridge),Jaccard,20,0.07724683074528277
Word,Tree,Shapley Value (Ridge),Jaccard,21,0.0799367136465981
Word,Tree,Shapley Value (Ridge),Jaccard,22,0.0830282239478884
Word,Tree,Shapley Value (Ridge),Jaccard,23,0.08264271840845865
Word,Tree,Shapley Value (Ridge),Jaccard,24,0.08479555184397816
Word,Tree,Shapley Value (Ridge),Jaccard,25,0.08687918614871169
Word,Tree,Shapley Value (Ridge),Jaccard,26,0.08683695129609045
Word,Tree,Shapley Value (Ridge),Jaccard,27,0.08780135142376234
Word,Tree,Shapley Value (Ridge),Jaccard,28,0.08852240568245011
Word,Tree,Shapley Value (Ridge),Jaccard,29,0.0901949753124121
Word,Tree,Shapley Value (Ridge),Jaccard,30,0.08936842692053858
Word,Tree,Shapley Value (Ridge),RBO,1,0.0
Word,Tree,Shapley Value (Ridge),RBO,2,0.025
Word,Tree,Shapley Value (Ridge),RBO,3,0.032222222222222215
Word,Tree,Shapley Value (Ridge),RBO,4,0.03666666666666666
Word,Tree,Shapley Value (Ridge),RBO,5,0.041333333333333326
Word,Tree,Shapley Value (Ridge),RBO,6,0.045555555555555564
Word,Tree,Shapley Value (Ridge),RBO,7,0.049659863945578225
Word,Tree,Shapley Value (Ridge),RBO,8,0.05313988095238094
Word,Tree,Shapley Value (Ridge),RBO,9,0.05760582010582009
Word,Tree,Shapley Value (Ridge),RBO,10,0.06204523809523808
Word,Tree,Shapley Value (Ridge),RBO,11,0.06632211727666273
Word,Tree,Shapley Value (Ridge),RBO,12,0.07010082972582972
Word,Tree,Shapley Value (Ridge),RBO,13,0.07429425702502625
Word,Tree,Shapley Value (Ridge),RBO,14,0.07817119784976928
Word,Tree,Shapley Value (Ridge),RBO,15,0.08158200688200692
Word,Tree,Shapley Value (Ridge),RBO,16,0.08499875645188144
Word,Tree,Shapley Value (Ridge),RBO,17,0.08781889880592304
Word,Tree,Shapley Value (Ridge),RBO,18,0.09053266368707544
Word,Tree,Shapley Value (Ridge),RBO,19,0.09302540437944544
Word,Tree,Shapley Value (Ridge),RBO,20,0.09542413416047316
Word,Tree,Shapley Value (Ridge),RBO,21,0.09781890328208333
Word,Tree,Shapley Value (Ridge),RBO,22,0.10023209362876546
Word,Tree,Shapley Value (Ridge),RBO,23,0.10241481923658849
Word,Tree,Shapley Value (Ridge),RBO,24,0.10457114621284176
Word,Tree,Shapley Value (Ridge),RBO,25,0.1066923003643281
Word,Tree,Shapley Value (Ridge),RBO,26,0.10865383910771191
Word,Tree,Shapley Value (Ridge),RBO,27,0.1105281139281396
Word,Tree,Shapley Value (Ridge),RBO,28,0.11232047720621625
Word,Tree,Shapley Value (Ridge),RBO,29,0.11408350474607326
Word,Tree,Shapley Value (Ridge),RBO,30,0.11568072125453747
Word,Tree,Tree,Jaccard,1,1.0
Word,Tree,Tree,Jaccard,2,1.0
Word,Tree,Tree,Jaccard,3,1.0
Word,Tree,Tree,Jaccard,4,1.0
Word,Tree,Tree,Jaccard,5,1.0
Word,Tree,Tree,Jaccard,6,1.0
Word,Tree,Tree,Jaccard,7,1.0
Word,Tree,Tree,Jaccard,8,1.0
Word,Tree,Tree,Jaccard,9,1.0
Word,Tree,Tree,Jaccard,10,1.0
Word,Tree,Tree,Jaccard,11,1.0
Word,Tree,Tree,Jaccard,12,1.0
Word,Tree,Tree,Jaccard,13,1.0
Word,Tree,Tree,Jaccard,14,1.0
Word,Tree,Tree,Jaccard,15,1.0
Word,Tree,Tree,Jaccard,16,1.0
Word,Tree,Tree,Jaccard,17,1.0
Word,Tree,Tree,Jaccard,18,1.0
Word,Tree,Tree,Jaccard,19,1.0
Word,Tree,Tree,Jaccard,20,1.0
Word,Tree,Tree,Jaccard,21,1.0
Word,Tree,Tree,Jaccard,22,1.0
Word,Tree,Tree,Jaccard,23,1.0
Word,Tree,Tree,Jaccard,24,1.0
Word,Tree,Tree,Jaccard,25,1.0
Word,Tree,Tree,Jaccard,26,1.0
Word,Tree,Tree,Jaccard,27,1.0
Word,Tree,Tree,Jaccard,28,1.0
Word,Tree,Tree,Jaccard,29,1.0
Word,Tree,Tree,Jaccard,30,1.0
Word,Tree,Tree,RBO,1,1.0
Word,Tree,Tree,RBO,2,1.0
Word,Tree,Tree,RBO,3,1.0
Word,Tree,Tree,RBO,4,1.0
Word,Tree,Tree,RBO,5,1.0
Word,Tree,Tree,RBO,6,1.0
Word,Tree,Tree,RBO,7,1.0
Word,Tree,Tree,RBO,8,1.0
Word,Tree,Tree,RBO,9,1.0
Word,Tree,Tree,RBO,10,1.0
Word,Tree,Tree,RBO,11,1.0
Word,Tree,Tree,RBO,12,1.0
Word,Tree,Tree,RBO,13,1.0
Word,Tree,Tree,RBO,14,1.0
Word,Tree,Tree,RBO,15,1.0
Word,Tree,Tree,RBO,16,1.0
Word,Tree,Tree,RBO,17,1.0
Word,Tree,Tree,RBO,18,1.0
Word,Tree,Tree,RBO,19,1.0
Word,Tree,Tree,RBO,20,1.0
Word,Tree,Tree,RBO,21,1.0
Word,Tree,Tree,RBO,22,1.0
Word,Tree,Tree,RBO,23,1.0
Word,Tree,Tree,RBO,24,1.0
Word,Tree,Tree,RBO,25,1.0
Word,Tree,Tree,RBO,26,1.0
Word,Tree,Tree,RBO,27,1.0
Word,Tree,Tree,RBO,28,1.0
Word,Tree,Tree,RBO,29,1.0
Word,Tree,Tree,RBO,30,1.0
Word,Tree,deepLIFT (MLP),Jaccard,1,0.02
Word,Tree,deepLIFT (MLP),Jaccard,2,0.06333333333333331
Word,Tree,deepLIFT (MLP),Jaccard,3,0.04800000000000001
Word,Tree,deepLIFT (MLP),Jaccard,4,0.045238095238095244
Word,Tree,deepLIFT (MLP),Jaccard,5,0.04333333333333334
Word,Tree,deepLIFT (MLP),Jaccard,6,0.03799999999999999
Word,Tree,deepLIFT (MLP),Jaccard,7,0.043076923076923096
Word,Tree,deepLIFT (MLP),Jaccard,8,0.043523809523809555
Word,Tree,deepLIFT (MLP),Jaccard,9,0.04530882352941172
Word,Tree,deepLIFT (MLP),Jaccard,10,0.048324733402132766
Word,Tree,deepLIFT (MLP),Jaccard,11,0.049165413533834544
Word,Tree,deepLIFT (MLP),Jaccard,12,0.04861773009599099
Word,Tree,deepLIFT (MLP),Jaccard,13,0.04988194993412384
Word,Tree,deepLIFT (MLP),Jaccard,14,0.05177549857549859
Word,Tree,deepLIFT (MLP),Jaccard,15,0.05503684055408191
Word,Tree,deepLIFT (MLP),Jaccard,16,0.056629376555961654
Word,Tree,deepLIFT (MLP),Jaccard,17,0.05771102150537634
Word,Tree,deepLIFT (MLP),Jaccard,18,0.05903841888661615
Word,Tree,deepLIFT (MLP),Jaccard,19,0.0613816472125295
Word,Tree,deepLIFT (MLP),Jaccard,20,0.062307330635503935
Word,Tree,deepLIFT (MLP),Jaccard,21,0.06373505845136136
Word,Tree,deepLIFT (MLP),Jaccard,22,0.0636902166406898
Word,Tree,deepLIFT (MLP),Jaccard,23,0.0632292354711527
Word,Tree,deepLIFT (MLP),Jaccard,24,0.06401866716063306
Word,Tree,deepLIFT (MLP),Jaccard,25,0.06426573690614922
Word,Tree,deepLIFT (MLP),Jaccard,26,0.06450504225125143
Word,Tree,deepLIFT (MLP),Jaccard,27,0.06450436846634397
Word,Tree,deepLIFT (MLP),Jaccard,28,0.06523127105147085
Word,Tree,deepLIFT (MLP),Jaccard,29,0.06598956960830318
Word,Tree,deepLIFT (MLP),Jaccard,30,0.06689944323428466
Word,Tree,deepLIFT (MLP),RBO,1,0.02
Word,Tree,deepLIFT (MLP),RBO,2,0.055
Word,Tree,deepLIFT (MLP),RBO,3,0.0622222222222222
Word,Tree,deepLIFT (MLP),RBO,4,0.06604166666666664
Word,Tree,deepLIFT (MLP),RBO,5,0.06803333333333333
Word,Tree,deepLIFT (MLP),RBO,6,0.06808333333333336
Word,Tree,deepLIFT (MLP),RBO,7,0.0695816326530612
Word,Tree,deepLIFT (MLP),RBO,8,0.07088392857142856
Word,Tree,deepLIFT (MLP),RBO,9,0.07226719576719573
Word,Tree,deepLIFT (MLP),RBO,10,0.0739404761904762
Word,Tree,deepLIFT (MLP),RBO,11,0.07548307752853209
Word,Tree,deepLIFT (MLP),RBO,12,0.07669282106782106
Word,Tree,deepLIFT (MLP),RBO,13,0.07789396500934964
Word,Tree,deepLIFT (MLP),RBO,14,0.0791668450597022
Word,Tree,deepLIFT (MLP),RBO,15,0.0806890553890554
Word,Tree,deepLIFT (MLP),RBO,16,0.08220848942723943
Word,Tree,deepLIFT (MLP),RBO,17,0.08367027378619074
Word,Tree,deepLIFT (MLP),RBO,18,0.08510217215609372
Word,Tree,deepLIFT (MLP),RBO,19,0.08660648996505278
Word,Tree,deepLIFT (MLP),RBO,20,0.08805116546680017
Word,Tree,deepLIFT (MLP),RBO,21,0.08948183559196389
Word,Tree,deepLIFT (MLP),RBO,22,0.09078638025513908
Word,Tree,deepLIFT (MLP),RBO,23,0.09194311608525586
Word,Tree,deepLIFT (MLP),RBO,24,0.09306006958170356
Word,Tree,deepLIFT (MLP),RBO,25,0.09410566679843539
Word,Tree,deepLIFT (MLP),RBO,26,0.09508680979139504
Word,Tree,deepLIFT (MLP),RBO,27,0.095995803118737
Word,Tree,deepLIFT (MLP),RBO,28,0.09687860606857805
Word,Tree,deepLIFT (MLP),RBO,29,0.09774723915301471
Word,Tree,deepLIFT (MLP),RBO,30,0.09861122007013638
Word,Tree,permutation (MLP),Jaccard,1,0.0
Word,Tree,permutation (MLP),Jaccard,2,0.0
Word,Tree,permutation (MLP),Jaccard,3,0.0
Word,Tree,permutation (MLP),Jaccard,4,0.0014285714285714286
Word,Tree,permutation (MLP),Jaccard,5,0.0022222222222222222
Word,Tree,permutation (MLP),Jaccard,6,0.0018181818181818186
Word,Tree,permutation (MLP),Jaccard,7,0.002307692307692308
Word,Tree,permutation (MLP),Jaccard,8,0.0020000000000000005
Word,Tree,permutation (MLP),Jaccard,9,0.005294117647058823
Word,Tree,permutation (MLP),Jaccard,10,0.005321637426900585
Word,Tree,permutation (MLP),Jaccard,11,0.0057619047619047615
Word,Tree,permutation (MLP),Jaccard,12,0.006561264822134385
Word,Tree,permutation (MLP),Jaccard,13,0.007633333333333334
Word,Tree,permutation (MLP),Jaccard,14,0.0070655270655270615
Word,Tree,permutation (MLP),Jaccard,15,0.007955665024630538
Word,Tree,permutation (MLP),Jaccard,16,0.00840860215053763
Word,Tree,permutation (MLP),Jaccard,17,0.010643939393939393
Word,Tree,permutation (MLP),Jaccard,18,0.012067226890756297
Word,Tree,permutation (MLP),Jaccard,19,0.01253753753753754
Word,Tree,permutation (MLP),Jaccard,20,0.013724696356275297
Word,Tree,permutation (MLP),Jaccard,21,0.013792682926829275
Word,Tree,permutation (MLP),Jaccard,22,0.015027685492801786
Word,Tree,permutation (MLP),Jaccard,23,0.015252525252525245
Word,Tree,permutation (MLP),Jaccard,24,0.0163459759481961
Word,Tree,permutation (MLP),Jaccard,25,0.016088435374149668
Word,Tree,permutation (MLP),Jaccard,26,0.01603921568627451
Word,Tree,permutation (MLP),Jaccard,27,0.01677068214804064
Word,Tree,permutation (MLP),Jaccard,28,0.01671380471380469
Word,Tree,permutation (MLP),Jaccard,29,0.017199589883800426
Word,Tree,permutation (MLP),Jaccard,30,0.017832292595896516
Word,Tree,permutation (MLP),RBO,1,0.0
Word,Tree,permutation (MLP),RBO,2,0.0
Word,Tree,permutation (MLP),RBO,3,0.0
Word,Tree,permutation (MLP),RBO,4,0.000625
Word,Tree,permutation (MLP),RBO,5,0.0013
Word,Tree,permutation (MLP),RBO,6,0.001638888888888889
Word,Tree,permutation (MLP),RBO,7,0.0020170068027210884
Word,Tree,permutation (MLP),RBO,8,0.0022336309523809527
Word,Tree,permutation (MLP),RBO,9,0.003096560846560847
Word,Tree,permutation (MLP),RBO,10,0.0037869047619047626
Word,Tree,permutation (MLP),RBO,11,0.0044343762298307745
Word,Tree,permutation (MLP),RBO,12,0.0051065115440115435
Word,Tree,permutation (MLP),RBO,13,0.005837963318732549
Word,Tree,permutation (MLP),RBO,14,0.006390353693925123
Word,Tree,permutation (MLP),RBO,15,0.006986552336552336
Word,Tree,permutation (MLP),RBO,16,0.007565517815517814
Word,Tree,permutation (MLP),RBO,17,0.008331560020141338
Word,Tree,permutation (MLP),RBO,18,0.009164991870874224
Word,Tree,permutation (MLP),RBO,19,0.009956862104817131
Word,Tree,permutation (MLP),RBO,20,0.010784018999576275
Word,Tree,permutation (MLP),RBO,21,0.011540335555152006
Word,Tree,permutation (MLP),RBO,22,0.01233808889768642
Word,Tree,permutation (MLP),RBO,23,0.013087094484365465
Word,Tree,permutation (MLP),RBO,24,0.013861243325294679
Word,Tree,permutation (MLP),RBO,25,0.014554793592282893
Word,Tree,permutation (MLP),RBO,26,0.015193218690804557
Word,Tree,permutation (MLP),RBO,27,0.01583763994642633
Word,Tree,permutation (MLP),RBO,28,0.016432724234053963
Word,Tree,permutation (MLP),RBO,29,0.017019467393640696
Word,Tree,permutation (MLP),RBO,30,0.017607707369408216
Word,Tree,permutation (RF),Jaccard,1,0.19148936170212766
Word,Tree,permutation (RF),Jaccard,2,0.5815602836879434
Word,Tree,permutation (RF),Jaccard,3,0.3382978723404253
Word,Tree,permutation (RF),Jaccard,4,0.24417426545086093
Word,Tree,permutation (RF),Jaccard,5,0.20314083080040515
Word,Tree,permutation (RF),Jaccard,6,0.1816892327530625
Word,Tree,permutation (RF),Jaccard,7,0.170207806378019
Word,Tree,permutation (RF),Jaccard,8,0.17142432036049038
Word,Tree,permutation (RF),Jaccard,9,0.1764588977980717
Word,Tree,permutation (RF),Jaccard,10,0.1827900999892303
Word,Tree,permutation (RF),Jaccard,11,0.17595729781274194
Word,Tree,permutation (RF),Jaccard,12,0.1766327769638544
Word,Tree,permutation (RF),Jaccard,13,0.17420932598083377
Word,Tree,permutation (RF),Jaccard,14,0.1750223336809829
Word,Tree,permutation (RF),Jaccard,15,0.1772679550894165
Word,Tree,permutation (RF),Jaccard,16,0.1831746091467294
Word,Tree,permutation (RF),Jaccard,17,0.18747981379170284
Word,Tree,permutation (RF),Jaccard,18,0.1882984344834252
